niche,keyword,region,timeframe,score,sources,seeds,source,score_norm
gaming,mods de minecraft,mx,now 7-d,40.0,gtrends_top,mods,gtrends_top,0.1362888832403178
gaming,latencia internet,mx,now 7-d,37.0,gtrends_top,latencia,gtrends_top,0.03669764279732621
gaming,mods para minecraft,mx,now 7-d,37.0,gtrends_top,mods,gtrends_top,0.03669764279732621
gaming,latencia del sueño,mx,now 7-d,250.0,gtrends_rising,latencia,gtrends_rising,-0.09857948986732015
gaming,digimon story time stranger mods,mx,now 7-d,170.0,gtrends_rising,mods,gtrends_rising,-0.09902875877133513
gaming,fabric api,mx,now 7-d,110.0,gtrends_rising,mods,gtrends_rising,-0.09936571044934636
gaming,payday 2 mods,mx,now 7-d,70.0,gtrends_rising,mods,gtrends_rising,-0.09959034490135385
gaming,v-slice mods pack,mx,now 7-d,70.0,gtrends_rising,mods,gtrends_rising,-0.09959034490135385
gaming,br mods,mx,now 7-d,60.0,gtrends_rising,mods,gtrends_rising,-0.09964650351435572
gaming,vintage story mods,mx,now 7-d,60.0,gtrends_rising,mods,gtrends_rising,-0.09964650351435572
gaming,marvel rivals mods,mx,now 7-d,50.0,gtrends_rising,mods,gtrends_rising,-0.0997026621273576
gaming,my dystopian robot girlfriend mods,mx,now 7-d,50.0,gtrends_rising,mods,gtrends_rising,-0.0997026621273576
gaming,zenless zone zero mods,mx,now 7-d,50.0,gtrends_rising,mods,gtrends_rising,-0.0997026621273576
gaming,baja latencia,mx,now 7-d,37.0,"gtrends_rising,gtrends_top",latencia,gtrends_rising,-0.09977566832426002
gaming,etapa latencia,mx,now 7-d,31.0,gtrends_top,latencia,gtrends_top,-0.162484838088657
gaming,latencia de internet,mx,now 7-d,31.0,gtrends_top,latencia,gtrends_top,-0.162484838088657
gaming,etapa de latencia,mx,now 7-d,27.0,gtrends_top,latencia,gtrends_top,-0.2952731586793124
gaming,mods minecraft bedrock,mx,now 7-d,20.0,gtrends_top,mods,gtrends_top,-0.5276527197129595
gaming,latencia freud,mx,now 7-d,16.0,gtrends_top,latencia,gtrends_top,-0.660441040303615
gaming,tiempo de latencia,mx,now 7-d,16.0,gtrends_top,latencia,gtrends_top,-0.660441040303615
gaming,gaming pc,us,now 7-d,100.0,gtrends_top,build pc,gtrends_top,2.130953782468822
gaming,kick,us,now 7-d,100.0,gtrends_top,streaming obs,gtrends_top,2.130953782468822
gaming,minecraft fps boost,us,now 7-d,100.0,gtrends_top,fps boost,gtrends_top,2.130953782468822
gaming,minecraft,us,now 7-d,90.0,gtrends_top,mods,gtrends_top,1.7893434599534468
gaming,minecraft mods,us,now 7-d,89.0,gtrends_top,mods,gtrends_top,1.7551824277019092
gaming,how to build pc,us,now 7-d,82.0,gtrends_top,build pc,gtrends_top,1.5160552019411468
gaming,sims 4 mods,us,now 7-d,42.0,gtrends_top,mods,gtrends_top,0.14961391187964634
gaming,latencia significado,us,now 7-d,41.0,gtrends_top,latencia,gtrends_top,0.11545287962810884
gaming,time stranger mods,us,now 7-d,180.0,gtrends_rising,mods,gtrends_rising,-0.10813028074303198
gaming,blade and sorcery nomad mods,us,now 7-d,160.0,gtrends_rising,mods,gtrends_rising,-0.10854060710442788
gaming,digimon story time stranger mods,us,now 7-d,160.0,gtrends_rising,mods,gtrends_rising,-0.10854060710442788
gaming,digimon time stranger mods,us,now 7-d,160.0,gtrends_rising,mods,gtrends_rising,-0.10854060710442788
gaming,blade and sorcery mods,us,now 7-d,80.0,gtrends_rising,mods,gtrends_rising,-0.11018191255001149
gaming,ghost of tsushima mods,us,now 7-d,60.0,gtrends_rising,mods,gtrends_rising,-0.11059223891140739
gaming,fivem fps boost pack,us,now 7-d,45.0,"gtrends_rising,gtrends_top",fps boost,gtrends_rising,-0.11089998368245431
gaming,risk of rain 2 mods,us,now 7-d,40.0,gtrends_rising,mods,gtrends_rising,-0.11100256527280329
gaming,surroundead mods,us,now 7-d,40.0,gtrends_rising,mods,gtrends_rising,-0.11100256527280329
gaming,best gaming pc build,us,now 7-d,28.0,gtrends_top,build pc,gtrends_top,-0.3286405396418788
gaming,skyrim mods,us,now 7-d,26.0,gtrends_top,mods,gtrends_top,-0.3969626041449538
gaming,fnf,us,now 7-d,23.0,gtrends_top,mods,gtrends_top,-0.49944570089956636
gaming,fnf mods,us,now 7-d,23.0,gtrends_top,mods,gtrends_top,-0.49944570089956636
gaming,mods for minecraft,us,now 7-d,20.0,gtrends_top,mods,gtrends_top,-0.6019287976541788
gaming,build your own pc,us,now 7-d,19.0,gtrends_top,build pc,gtrends_top,-0.6360898299057164
gaming,cs2 fps boost,us,now 7-d,18.0,gtrends_top,fps boost,gtrends_top,-0.6702508621572539
gaming,bg3 mods,us,now 7-d,17.0,gtrends_top,mods,gtrends_top,-0.7044118944087914
gaming,custom pc,us,now 7-d,17.0,gtrends_top,build pc,gtrends_top,-0.7044118944087914
gaming,minecraft fps boost mod,us,now 7-d,17.0,gtrends_top,fps boost,gtrends_top,-0.7044118944087914
gaming,sleeper build pc,us,now 7-d,3.0,gtrends_top,build pc,gtrends_top,-1.1826663459303166
herramientas_creador,kapwing,es,now 7-d,132556.0,"gtrends_rising,gtrends_top","capcut,descript",gtrends_rising,4.092386747295515
herramientas_creador,descript ai,es,now 7-d,100.0,gtrends_top,descript,gtrends_top,2.0160853408317094
herramientas_creador,figma design,es,now 7-d,100.0,gtrends_top,figma,gtrends_top,2.0160853408317094
herramientas_creador,prompts para chatgpt,es,now 7-d,100.0,gtrends_top,chatgpt prompts,gtrends_top,2.0160853408317094
herramientas_creador,davinci resolve 20,es,now 7-d,93.0,gtrends_top,davinci resolve,gtrends_top,1.784575316300248
herramientas_creador,figma make,es,now 7-d,81.0,gtrends_top,figma,gtrends_top,1.3877009885320284
herramientas_creador,davinci resolve studio,es,now 7-d,80.0,gtrends_top,davinci resolve,gtrends_top,1.3546281278846766
herramientas_creador,capcut pro,es,now 7-d,77.0,gtrends_top,capcut,gtrends_top,1.2554095459426218
herramientas_creador,download davinci resolve,es,now 7-d,77.0,gtrends_top,davinci resolve,gtrends_top,1.2554095459426218
herramientas_creador,figma ai,es,now 7-d,76.0,gtrends_top,figma,gtrends_top,1.2223366852952702
herramientas_creador,figma stock,es,now 7-d,72.0,gtrends_top,figma,gtrends_top,1.0900452427058636
herramientas_creador,davinci resolve free,es,now 7-d,69.0,gtrends_top,davinci resolve,gtrends_top,0.9908266607638087
herramientas_creador,chatgpt figma,es,now 7-d,65.0,gtrends_top,figma,gtrends_top,0.8585352181744021
herramientas_creador,figma mcp,es,now 7-d,59.0,gtrends_top,figma,gtrends_top,0.6600980542902923
herramientas_creador,figma app,es,now 7-d,58.0,gtrends_top,figma,gtrends_top,0.6270251936429406
herramientas_creador,vn video editor,es,now 7-d,25400.0,gtrends_rising,davinci resolve,gtrends_rising,0.5081020670803083
herramientas_creador,download figma,es,now 7-d,53.0,gtrends_top,figma,gtrends_top,0.46166089040618247
herramientas_creador,figma logo,es,now 7-d,52.0,gtrends_top,figma,gtrends_top,0.4285880297588308
herramientas_creador,canva ia,es,now 7-d,50.0,gtrends_top,canva,gtrends_top,0.36244230846412756
herramientas_creador,davinci resolve pro,es,now 7-d,48.0,gtrends_top,davinci resolve,gtrends_top,0.2962965871694243
herramientas_creador,bullish stock,es,now 7-d,17600.0,gtrends_rising,figma,gtrends_rising,0.24719814657488987
herramientas_creador,runway,es,now 7-d,17214.5,"gtrends_rising,gtrends_top","davinci resolve,descript",gtrends_rising,0.23430347204221824
herramientas_creador,ffmpeg,es,now 7-d,13450.0,gtrends_rising,obs,gtrends_rising,0.10838388117777627
herramientas_creador,davinci resolve mac,es,now 7-d,41.0,gtrends_top,davinci resolve,gtrends_top,0.06478656263796283
herramientas_creador,davinci resolve windows,es,now 7-d,39.0,gtrends_top,davinci resolve,gtrends_top,-0.0013591586567404397
herramientas_creador,descript ia,es,now 7-d,39.0,gtrends_top,descript,gtrends_top,-0.0013591586567404397
herramientas_creador,capcut online,es,now 7-d,36.0,gtrends_top,capcut,gtrends_top,-0.10057774059879535
herramientas_creador,da vinci,es,now 7-d,36.0,gtrends_top,davinci resolve,gtrends_top,-0.10057774059879535
herramientas_creador,figma for students,es,now 7-d,7200.0,gtrends_rising,figma,gtrends_rising,-0.10067374743233456
herramientas_creador,wevideo,es,now 7-d,5950.0,gtrends_rising,capcut,gtrends_rising,-0.14248527315435675
herramientas_creador,pfe stock,es,now 7-d,5750.0,gtrends_rising,figma,gtrends_rising,-0.14917511726988028
herramientas_creador,capcut template,es,now 7-d,34.0,gtrends_top,capcut,gtrends_top,-0.16672346189349863
herramientas_creador,obs studio,es,now 7-d,3325.0,"gtrends_rising,gtrends_top","davinci resolve,obs",gtrends_rising,-0.2302894771706033
herramientas_creador,prompt chatgpt,es,now 7-d,31.0,gtrends_top,chatgpt prompts,gtrends_top,-0.26594204383555353
herramientas_creador,fiverr,es,now 7-d,450.0,gtrends_rising,figma,gtrends_rising,-0.3264559863312543
herramientas_creador,midjourney,es,now 7-d,350.0,gtrends_rising,capcut,gtrends_rising,-0.32980090838901605
herramientas_creador,capcut ia,es,now 7-d,29.0,gtrends_top,capcut,gtrends_top,-0.3320877651302568
herramientas_creador,le nouvel obs,es,now 7-d,250.0,gtrends_rising,obs,gtrends_rising,-0.3331458304467778
herramientas_creador,blackhole,es,now 7-d,140.0,gtrends_rising,obs,gtrends_rising,-0.3368252447103158
herramientas_creador,obs portable,es,now 7-d,140.0,gtrends_rising,obs,gtrends_rising,-0.3368252447103158
herramientas_creador,descript overdub,es,now 7-d,136.5,"gtrends_rising,gtrends_top",descript,gtrends_rising,-0.33694231698233745
herramientas_creador,capcut pc,es,now 7-d,120.0,"gtrends_rising,gtrends_top","capcut,davinci resolve",gtrends_rising,-0.3374942291218681
herramientas_creador,eleven labs,es,now 7-d,110.0,gtrends_rising,capcut,gtrends_rising,-0.3378287213276443
herramientas_creador,framer,es,now 7-d,100.0,gtrends_rising,figma,gtrends_rising,-0.3381632135334205
herramientas_creador,unh stock,es,now 7-d,100.0,gtrends_rising,figma,gtrends_rising,-0.3381632135334205
herramientas_creador,vlc media player,es,now 7-d,100.0,gtrends_rising,davinci resolve,gtrends_rising,-0.3381632135334205
herramientas_creador,awwwards,es,now 7-d,90.0,gtrends_rising,figma,gtrends_rising,-0.3384977057391967
herramientas_creador,figma stock price,es,now 7-d,90.0,gtrends_rising,figma,gtrends_rising,-0.3384977057391967
herramientas_creador,install obs,es,now 7-d,90.0,gtrends_rising,obs,gtrends_rising,-0.3384977057391967
herramientas_creador,leonardo ai,es,now 7-d,90.0,gtrends_rising,capcut,gtrends_rising,-0.3384977057391967
herramientas_creador,sudoku nouvel obs,es,now 7-d,90.0,gtrends_rising,obs,gtrends_rising,-0.3384977057391967
herramientas_creador,veed,es,now 7-d,90.0,gtrends_rising,capcut,gtrends_rising,-0.3384977057391967
herramientas_creador,bongo cat obs,es,now 7-d,80.0,gtrends_rising,obs,gtrends_rising,-0.3388321979449728
herramientas_creador,programme tv nouvel obs,es,now 7-d,70.0,gtrends_rising,obs,gtrends_rising,-0.339166690150749
herramientas_creador,premiere pro,es,now 7-d,60.0,gtrends_rising,davinci resolve,gtrends_rising,-0.3395011823565252
herramientas_creador,after effects,es,now 7-d,50.0,gtrends_rising,capcut,gtrends_rising,-0.33983567456230135
herramientas_creador,obs campus,es,now 7-d,50.0,gtrends_rising,obs,gtrends_rising,-0.33983567456230135
herramientas_creador,best prompts for chatgpt,es,now 7-d,35.5,"gtrends_rising,gtrends_top",chatgpt prompts,gtrends_rising,-0.34032068826067685
herramientas_creador,canva curriculum,es,now 7-d,23.0,gtrends_top,canva,gtrends_top,-0.5305249290143667
herramientas_creador,capcut ai,es,now 7-d,23.0,gtrends_top,capcut,gtrends_top,-0.5305249290143667
herramientas_creador,obs video,es,now 7-d,22.0,gtrends_top,obs,gtrends_top,-0.5635977896617183
herramientas_creador,canva pro,es,now 7-d,21.0,gtrends_top,canva,gtrends_top,-0.5966706503090698
herramientas_creador,capcut web,es,now 7-d,21.0,gtrends_top,capcut,gtrends_top,-0.5966706503090698
herramientas_creador,twitch,es,now 7-d,20.0,gtrends_top,obs,gtrends_top,-0.6297435109564216
herramientas_creador,elevenlabs,es,now 7-d,15.0,gtrends_top,descript,gtrends_top,-0.7951078141931797
herramientas_creador,obs download,es,now 7-d,14.0,gtrends_top,obs,gtrends_top,-0.8281806748405314
herramientas_creador,obs grabar pantalla,es,now 7-d,14.0,gtrends_top,obs,gtrends_top,-0.8281806748405314
herramientas_creador,obs mac,es,now 7-d,9.0,gtrends_top,obs,gtrends_top,-0.9935449780772895
herramientas_creador,streamlabs obs,es,now 7-d,9.0,gtrends_top,obs,gtrends_top,-0.9935449780772895
herramientas_creador,gamma,es,now 7-d,8.0,gtrends_top,canva,gtrends_top,-1.0266178387246412
herramientas_creador,streamlabs,es,now 7-d,8.0,gtrends_top,obs,gtrends_top,-1.0266178387246412
herramientas_creador,descript download,es,now 7-d,7.0,gtrends_top,descript,gtrends_top,-1.0596906993719928
herramientas_creador,canvaç,es,now 7-d,3.0,gtrends_top,canva,gtrends_top,-1.1919821419613994
herramientas_creador,canba,es,now 7-d,2.0,gtrends_top,canva,gtrends_top,-1.225055002608751
herramientas_creador,cnava,es,now 7-d,2.0,gtrends_top,canva,gtrends_top,-1.225055002608751
herramientas_creador,cnva,es,now 7-d,2.0,gtrends_top,canva,gtrends_top,-1.225055002608751
herramientas_creador,capcut video,mx,now 7-d,100.0,gtrends_top,capcut,gtrends_top,2.1281136921001496
herramientas_creador,davinci resolve studio,mx,now 7-d,100.0,gtrends_top,davinci resolve,gtrends_top,2.1281136921001496
herramientas_creador,davinci studio,mx,now 7-d,100.0,gtrends_top,davinci resolve,gtrends_top,2.1281136921001496
herramientas_creador,descript ai,mx,now 7-d,100.0,gtrends_top,descript,gtrends_top,2.1281136921001496
herramientas_creador,notion templates free,mx,now 7-d,100.0,gtrends_top,notion templates,gtrends_top,2.1281136921001496
herramientas_creador,obs studio,mx,now 7-d,100.0,gtrends_top,obs,gtrends_top,2.1281136921001496
herramientas_creador,prompts para chatgpt,mx,now 7-d,100.0,gtrends_top,chatgpt prompts,gtrends_top,2.1281136921001496
herramientas_creador,davinci resolve download,mx,now 7-d,97.0,gtrends_top,davinci resolve,gtrends_top,2.028522451657158
herramientas_creador,capcut pro,mx,now 7-d,84.0,gtrends_top,capcut,gtrends_top,1.5969604097375278
herramientas_creador,capcut pc,mx,now 7-d,81.0,gtrends_top,capcut,gtrends_top,1.4973691692945363
herramientas_creador,figma app,mx,now 7-d,71.0,gtrends_top,figma,gtrends_top,1.1653983678178976
herramientas_creador,gemini ai,mx,now 7-d,217828.0,"gtrends_rising,gtrends_top",chatgpt prompts,gtrends_rising,1.1233083801047994
herramientas_creador,davinci resolve 20,mx,now 7-d,68.0,gtrends_top,davinci resolve,gtrends_top,1.0658071273749061
herramientas_creador,figma design,mx,now 7-d,68.0,gtrends_top,figma,gtrends_top,1.0658071273749061
herramientas_creador,download figma,mx,now 7-d,62.0,gtrends_top,figma,gtrends_top,0.8666246464889228
herramientas_creador,figma chatgpt,mx,now 7-d,61.0,gtrends_top,figma,gtrends_top,0.8334275663412589
herramientas_creador,davinci resolve free,mx,now 7-d,59.0,gtrends_top,davinci resolve,gtrends_top,0.7670334060459313
herramientas_creador,figma make,mx,now 7-d,55.0,gtrends_top,figma,gtrends_top,0.6342450854552758
herramientas_creador,davinci editor,mx,now 7-d,49.0,gtrends_top,davinci resolve,gtrends_top,0.4350626045692926
herramientas_creador,figma ai,mx,now 7-d,49.0,gtrends_top,figma,gtrends_top,0.4350626045692926
herramientas_creador,figma logo,mx,now 7-d,45.0,gtrends_top,figma,gtrends_top,0.30227428397863715
herramientas_creador,davinci resolve windows,mx,now 7-d,44.0,gtrends_top,davinci resolve,gtrends_top,0.2690772038309733
herramientas_creador,capcut,mx,now 7-d,41.0,gtrends_top,davinci resolve,gtrends_top,0.16948596338798166
herramientas_creador,figma ia,mx,now 7-d,38.0,gtrends_top,figma,gtrends_top,0.06989472294499008
herramientas_creador,davinci resolve studio key,mx,now 7-d,23050.0,gtrends_rising,davinci resolve,gtrends_rising,0.02946214777694683
herramientas_creador,davinci resolve 18 download,mx,now 7-d,22550.0,gtrends_rising,davinci resolve,gtrends_rising,0.026654217126853254
herramientas_creador,freepik,mx,now 7-d,12750.0,gtrends_rising,figma,gtrends_rising,-0.0283812236149808
herramientas_creador,adobe podcast,mx,now 7-d,12300.0,gtrends_rising,davinci resolve,gtrends_rising,-0.03090836120006502
herramientas_creador,n8n,mx,now 7-d,10400.0,gtrends_rising,figma,gtrends_rising,-0.0415784976704206
herramientas_creador,move transition obs,mx,now 7-d,4000.0,gtrends_rising,obs,gtrends_rising,-0.07752000999161836
herramientas_creador,midjourney,mx,now 7-d,3550.0,gtrends_rising,figma,gtrends_rising,-0.08004714757670257
herramientas_creador,obs websocket,mx,now 7-d,350.0,gtrends_rising,obs,gtrends_rising,-0.09801790373730145
herramientas_creador,win capture audio obs,mx,now 7-d,300.0,gtrends_rising,obs,gtrends_rising,-0.0982986968023108
herramientas_creador,davinci resolve,mx,now 7-d,170.0,gtrends_rising,obs,gtrends_rising,-0.09902875877133513
herramientas_creador,figma buzz,mx,now 7-d,170.0,gtrends_rising,figma,gtrends_rising,-0.09902875877133513
herramientas_creador,obs,mx,now 7-d,160.0,gtrends_rising,davinci resolve,gtrends_rising,-0.099084917384337
herramientas_creador,bongo cat obs plugin,mx,now 7-d,150.0,gtrends_rising,obs,gtrends_rising,-0.09914107599733887
herramientas_creador,figma for students,mx,now 7-d,150.0,gtrends_rising,figma,gtrends_rising,-0.09914107599733887
herramientas_creador,audio monitor obs,mx,now 7-d,140.0,gtrends_rising,obs,gtrends_rising,-0.09919723461034075
herramientas_creador,figma acciones,mx,now 7-d,140.0,gtrends_rising,figma,gtrends_rising,-0.09919723461034075
herramientas_creador,multistream obs plugin,mx,now 7-d,130.0,gtrends_rising,obs,gtrends_rising,-0.09925339322334262
herramientas_creador,obs studio para que sirve,mx,now 7-d,130.0,gtrends_rising,obs,gtrends_rising,-0.09925339322334262
herramientas_creador,elevenlabs,mx,now 7-d,113.5,"gtrends_rising,gtrends_top",descript,gtrends_rising,-0.0993460549347957
herramientas_creador,blender,mx,now 7-d,100.0,gtrends_rising,davinci resolve,gtrends_rising,-0.09942186906234823
herramientas_creador,davinci resolve price,mx,now 7-d,100.0,gtrends_rising,davinci resolve,gtrends_rising,-0.09942186906234823
herramientas_creador,figma for education,mx,now 7-d,100.0,gtrends_rising,figma,gtrends_rising,-0.09942186906234823
herramientas_creador,flaticon,mx,now 7-d,100.0,gtrends_rising,figma,gtrends_rising,-0.09942186906234823
herramientas_creador,tikfinity,mx,now 7-d,100.0,gtrends_rising,obs,gtrends_rising,-0.09942186906234823
herramientas_creador,cuanto cuesta capcut pro,mx,now 7-d,90.0,gtrends_rising,capcut,gtrends_rising,-0.0994780276753501
herramientas_creador,figma download mac,mx,now 7-d,90.0,gtrends_rising,figma,gtrends_rising,-0.0994780276753501
herramientas_creador,figma inc,mx,now 7-d,90.0,gtrends_rising,figma,gtrends_rising,-0.0994780276753501
herramientas_creador,9 mod capcut,mx,now 7-d,80.0,gtrends_rising,capcut,gtrends_rising,-0.09953418628835198
herramientas_creador,davinci resolve online,mx,now 7-d,80.0,gtrends_rising,davinci resolve,gtrends_rising,-0.09953418628835198
herramientas_creador,como editar videos en capcut,mx,now 7-d,70.0,gtrends_rising,capcut,gtrends_rising,-0.09959034490135385
herramientas_creador,como poner subtitulos en capcut,mx,now 7-d,70.0,gtrends_rising,capcut,gtrends_rising,-0.09959034490135385
herramientas_creador,davinci resolve requisitos,mx,now 7-d,70.0,gtrends_rising,davinci resolve,gtrends_rising,-0.09959034490135385
herramientas_creador,envato,mx,now 7-d,70.0,gtrends_rising,capcut,gtrends_rising,-0.09959034490135385
herramientas_creador,capcut iniciar sesión,mx,now 7-d,60.0,gtrends_rising,capcut,gtrends_rising,-0.09964650351435572
herramientas_creador,pippit capcut,mx,now 7-d,60.0,gtrends_rising,capcut,gtrends_rising,-0.09964650351435572
herramientas_creador,descript ia,mx,now 7-d,25.0,gtrends_top,descript,gtrends_top,-0.36166731897464016
herramientas_creador,capcut online,mx,now 7-d,24.0,gtrends_top,capcut,gtrends_top,-0.39486439912230403
herramientas_creador,capcut web,mx,now 7-d,20.0,gtrends_top,capcut,gtrends_top,-0.5276527197129595
herramientas_creador,canva ia,mx,now 7-d,18.0,gtrends_top,canva,gtrends_top,-0.5940468800082872
herramientas_creador,capcut ia,mx,now 7-d,17.0,gtrends_top,capcut,gtrends_top,-0.6272439601559511
herramientas_creador,canva pro,mx,now 7-d,15.0,gtrends_top,canva,gtrends_top,-0.6936381204512788
herramientas_creador,twitch,mx,now 7-d,15.0,gtrends_top,obs,gtrends_top,-0.6936381204512788
herramientas_creador,canva plantillas,mx,now 7-d,12.0,gtrends_top,canva,gtrends_top,-0.7932293608942704
herramientas_creador,infografia,mx,now 7-d,11.0,gtrends_top,canva,gtrends_top,-0.8264264410419343
herramientas_creador,infografia canva,mx,now 7-d,11.0,gtrends_top,canva,gtrends_top,-0.8264264410419343
herramientas_creador,obs grabar pantalla,mx,now 7-d,11.0,gtrends_top,obs,gtrends_top,-0.8264264410419343
herramientas_creador,obs download,mx,now 7-d,10.0,gtrends_top,obs,gtrends_top,-0.8596235211895982
herramientas_creador,canva para estudiantes,mx,now 7-d,9.0,gtrends_top,canva,gtrends_top,-0.892820601337262
herramientas_creador,obs mac,mx,now 7-d,9.0,gtrends_top,obs,gtrends_top,-0.892820601337262
herramientas_creador,canva presentaciones,mx,now 7-d,8.0,gtrends_top,canva,gtrends_top,-0.9260176814849259
herramientas_creador,descript voice,mx,now 7-d,8.0,gtrends_top,descript,gtrends_top,-0.9260176814849259
herramientas_creador,ninja obs,mx,now 7-d,8.0,gtrends_top,obs,gtrends_top,-0.9260176814849259
herramientas_creador,streamlabs,mx,now 7-d,6.0,gtrends_top,obs,gtrends_top,-0.9924118417802537
herramientas_creador,can,us,now 7-d,100.0,gtrends_top,canva,gtrends_top,2.130953782468822
herramientas_creador,capcut free,us,now 7-d,100.0,gtrends_top,capcut,gtrends_top,2.130953782468822
herramientas_creador,davinci resolve free,us,now 7-d,100.0,gtrends_top,davinci resolve,gtrends_top,2.130953782468822
herramientas_creador,descript ai,us,now 7-d,100.0,gtrends_top,descript,gtrends_top,2.130953782468822
herramientas_creador,figma stock,us,now 7-d,100.0,gtrends_top,figma,gtrends_top,2.130953782468822
herramientas_creador,free notion templates,us,now 7-d,100.0,gtrends_top,notion templates,gtrends_top,2.130953782468822
herramientas_creador,obs studio,us,now 7-d,100.0,gtrends_top,obs,gtrends_top,2.130953782468822
herramientas_creador,prompts for chatgpt,us,now 7-d,100.0,gtrends_top,chatgpt prompts,gtrends_top,2.130953782468822
herramientas_creador,descript video,us,now 7-d,98.0,gtrends_top,descript,gtrends_top,2.062631717965747
herramientas_creador,what is canva,us,now 7-d,94.0,gtrends_top,canva,gtrends_top,1.9259875889595968
herramientas_creador,capcut pc,us,now 7-d,83.0,gtrends_top,capcut,gtrends_top,1.5502162341926842
herramientas_creador,capcut pro,us,now 7-d,81.0,gtrends_top,capcut,gtrends_top,1.4818941696896093
herramientas_creador,capcut download,us,now 7-d,76.0,gtrends_top,capcut,gtrends_top,1.3110890084319218
herramientas_creador,davinci resolve download,us,now 7-d,72.0,gtrends_top,davinci resolve,gtrends_top,1.1744448794257716
herramientas_creador,chevy obs,us,now 7-d,64.0,gtrends_top,obs,gtrends_top,0.9011566214134715
herramientas_creador,notion template,us,now 7-d,63.0,gtrends_top,notion templates,gtrends_top,0.8669955891619341
herramientas_creador,capcut ai,us,now 7-d,61.0,gtrends_top,capcut,gtrends_top,0.798673524658859
herramientas_creador,canva free,us,now 7-d,60.0,gtrends_top,canva,gtrends_top,0.7645124924073216
herramientas_creador,what is capcut,us,now 7-d,59.0,gtrends_top,capcut,gtrends_top,0.730351460155784
herramientas_creador,capcut template,us,now 7-d,57.0,gtrends_top,capcut,gtrends_top,0.662029395652709
herramientas_creador,capcut video editor,us,now 7-d,55.0,gtrends_top,capcut,gtrends_top,0.5937073311496339
herramientas_creador,video editor,us,now 7-d,55.0,gtrends_top,capcut,gtrends_top,0.5937073311496339
herramientas_creador,ford obs,us,now 7-d,51.0,gtrends_top,obs,gtrends_top,0.45706320214348395
herramientas_creador,canva ai,us,now 7-d,48.0,gtrends_top,canva,gtrends_top,0.3545801053888714
herramientas_creador,davinci resolve studio,us,now 7-d,48.0,gtrends_top,davinci resolve,gtrends_top,0.3545801053888714
herramientas_creador,happyscribe,us,now 7-d,21300.0,gtrends_rising,descript,gtrends_rising,0.3251743568910408
herramientas_creador,canvas,us,now 7-d,47.0,gtrends_top,canva,gtrends_top,0.3204190731373339
herramientas_creador,davinci resolve 20,us,now 7-d,46.0,gtrends_top,davinci resolve,gtrends_top,0.28625804088579637
herramientas_creador,davinci resolve pro,us,now 7-d,46.0,gtrends_top,davinci resolve,gtrends_top,0.28625804088579637
herramientas_creador,veed io,us,now 7-d,14550.0,gtrends_rising,descript,gtrends_rising,0.1866892099199238
herramientas_creador,dscript,us,now 7-d,13700.0,gtrends_rising,descript,gtrends_rising,0.16925033956059796
herramientas_creador,podcastle,us,now 7-d,13600.0,gtrends_rising,descript,gtrends_rising,0.16719870775361845
herramientas_creador,twitch,us,now 7-d,41.0,gtrends_top,obs,gtrends_top,0.11545287962810884
herramientas_creador,wisecut,us,now 7-d,10550.0,gtrends_rising,descript,gtrends_rising,0.10462393764074335
herramientas_creador,what is descriptive statistics,us,now 7-d,9650.0,gtrends_rising,descript,gtrends_rising,0.08615925137792774
herramientas_creador,what is davinci resolve,us,now 7-d,40.0,gtrends_top,davinci resolve,gtrends_top,0.08129184737657133
herramientas_creador,figma make,us,now 7-d,39.0,gtrends_top,figma,gtrends_top,0.047130815125033816
herramientas_creador,obs million dollar chicken,us,now 7-d,800.0,gtrends_rising,obs,gtrends_rising,-0.09541016353975901
herramientas_creador,poet stock,us,now 7-d,800.0,gtrends_rising,figma,gtrends_rising,-0.09541016353975901
herramientas_creador,figma openai,us,now 7-d,400.0,gtrends_rising,figma,gtrends_rising,-0.10361669076767704
herramientas_creador,sora 2,us,now 7-d,300.0,gtrends_rising,chatgpt prompts,gtrends_rising,-0.10566832257465655
herramientas_creador,amd stock,us,now 7-d,250.0,gtrends_rising,figma,gtrends_rising,-0.10669413847814632
herramientas_creador,amd stock price,us,now 7-d,200.0,gtrends_rising,figma,gtrends_rising,-0.10771995438163608
herramientas_creador,obs sales,us,now 7-d,190.0,gtrends_rising,obs,gtrends_rising,-0.10792511756233403
herramientas_creador,sora 2 prompts,us,now 7-d,180.0,gtrends_rising,chatgpt prompts,gtrends_rising,-0.10813028074303198
herramientas_creador,suno ai,us,now 7-d,180.0,gtrends_rising,descript,gtrends_rising,-0.10813028074303198
herramientas_creador,plug stock,us,now 7-d,170.0,gtrends_rising,figma,gtrends_rising,-0.10833544392372993
herramientas_creador,iren stock,us,now 7-d,140.0,gtrends_rising,figma,gtrends_rising,-0.10895093346582378
herramientas_creador,path stock,us,now 7-d,140.0,gtrends_rising,figma,gtrends_rising,-0.10895093346582378
herramientas_creador,apld stock,us,now 7-d,110.0,gtrends_rising,figma,gtrends_rising,-0.10956642300791763
herramientas_creador,blackmagic design davinci resolve micro color panel,us,now 7-d,110.0,gtrends_rising,davinci resolve,gtrends_rising,-0.10956642300791763
herramientas_creador,chatgpt prompts for cheap flights,us,now 7-d,110.0,gtrends_rising,chatgpt prompts,gtrends_rising,-0.10956642300791763
