videoId,title,region,niche,content_type,views,likes,comments,engagement_rate,seconds,publishedAt,categoryTitle,tags,source
Bkl2p-db8Nw,BATTLEFIELD 6 est SORTI !! Gameplay MULTIJOUEUR découverte,GL,gaming,Video,23744,1212,291,0.0633002021563342,1899.0,2025-10-10T19:14:14Z,,"battlefield,battlefield 2025,battlefield 6,battlefield 6 gameplay,battlefield 6 reveal,découverte,découverte battlefield 6,gameplay,gameplay fr,skyrroz,skyrroz battlefield 6,trailer",yt_search
954lpx5mXr0,BATTLEFIELD 6 - O INÍCIO DE GAMEPLAY da CAMPANHA Dublado em Português PT-BR | 4k 60fps,GL,gaming,Video,22954,3334,121,0.1505184281606691,2527.0,2025-10-10T15:00:23Z,,"battlefield 6,battlefield 6 campanha,battlefield 6 dublado,battlefield 6 gameplay,battlefield 6 gameplay da campanha,battlefield 6 maxmrm,battlefield maxmrm,maxmrm",yt_search
nQnqnEaSfhg,BATTLEFIELD 6 Campaña Completa | Gameplay Español PS5 PRO (4K 60FPS),GL,gaming,Video,22265,1287,174,0.065618684033236,17185.0,2025-10-10T15:13:28Z,,"battlefield,battlefield 6,battlefield 6 campaña,battlefield 6 campaña completa,battlefield 6 español,battlefield 6 gameplay,battlefield 6 gameplay 4k,battlefield 6 gameplay español,battlefield 6 ps5,battlefield 6 ps5 español,battlefield 6 ps5 pro,battlefield 6 ps5 pro gameplay,battlefield 6 youtube,bf,bf6 campaña,bf6 español,bf6 gameplay,bf6 gameplay español,campaña battlefield 6,darkplayer,gameplay battlefield 6,modo historia battlefield 6,ps5 pro",yt_search
L8ZR1_3t9uI,Battlefield 6 Kampagne 4K Gameplay Deutsch - Krieg gegen die Nato,GL,gaming,Video,21134,4297,179,0.2117914261379767,1453.0,2025-10-10T17:01:30Z,,,yt_search
lfqaLjRD0iU,🎮 RECTIFICAN con Game Pass y NO hay novedades | Halo REMAKE está muy avanzado | PS5 Xbox PC | Semons,GL,gaming,Video,19878,1196,183,0.0693731763758929,1079.0,2025-10-08T10:29:25Z,,"4k,acitvision,análisis,bethesda,blizzard,cd projekt,cyberpunk 2077,datos,free to play,gamepass,gamepass ultimate,gamer,gaming,gold gratis,gráficos,halo infinite,juegos,live gold,microsoft,online gratis,opinión,pc,phil spencer,playstation,playstation 5,precio ps5,precio xbox,ps4,ps5,ps5 slim,psplus,rebaja,reservas ps5,reservas xbox,retrocompatibilidad,retrocompatible,series s,smart delivery,sony,starfield,videojuegos,xbox one x,xbox series s,xbox series x",yt_search
BM05aeuqYwc,ELITE DANGEROUS es el JUEGO ESPACIAL DEFINITIVO #elitedangerous #review #dangerous #space #gaming,GL,gaming,Shorts,19062,876,88,0.0505718182772007,45.0,2023-12-09T23:59:01Z,,,yt_search
veZQWO95sc8,GAMEPLAY CAMPANHA BATTLEFIELD 6 - #flowgames,GL,gaming,Video,18208,1155,6,0.0637631810193321,8750.0,2025-10-10T18:16:59Z,,"battlefield 6 gameplay,battlefield 6 quando sai,bruno micali,cross flow games,davy jones flow games,fgn,flow games,flow games battlefield 6,flow games gameplay online,flow games grand theft auto,flow games multiplayer,flow games news,flow games thamatsu,flow games tiozero,flow games vini munhoz,flowgames,gta 6,notícias games,notícias jogos,phoenixbr,playstation 5 pro,podcast flow,podcast flow games,podcast flow jogos,react do flow games",yt_search
3bSOChurowo,[CompletoZ #69] : Battlefield 6 (2025) Gameplay Completo (Ps5/Xbox/PC),GL,gaming,Video,18018,2303,228,0.1404706404706404,16614.0,2025-10-10T14:00:10Z,,"a primeira meia hora,battlefield 6,battlefield 6 battle royale,battlefield 6 campanha,battlefield 6 crossplay,battlefield 6 download,battlefield 6 ea play,battlefield 6 gameplay pt br,battlefield 6 historia,battlefield 6 metacritic,battlefield 6 nintendo switch 2,battlefield 6 pc,battlefield 6 preço,battlefield 6 ps5,battlefield 6 review,battlefield 6 steam,battlefield 6 walkthrough,battlefield 6 zangado,bf6 zangado,ps5 pro,vale ou nao a pena jogar",yt_search
yuOV_7dh51E,10 JUEGOS NUEVOS de PS5 Anunciados en State Of Play 2025,GL,gaming,Video,17372,438,17,0.0261915726456366,739.0,2025-09-25T23:04:01Z,,"anuncios oficiales playstation 2025,anuncios state of play ps5,juegos exclusivos ps5 2025,juegos nuevos ps5 2025,juegos playstation state of play,lanzamientos ps5 septiembre 2025,mejores juegos anunciados ps5,novedades playstation 5 2025,nuevos videojuegos ps5 2025,próximos juegos ps5 exclusivos,próximos lanzamientos ps5,resumen state of play septiembre 2025,state of play septiembre 2025,top 10 juegos ps5 septiembre 2025,top juegos state of play ps5",yt_search
DydBwFvxHwk,Battlefield 6 PL 🔥 #1 - odc.1 🎯 Kampania fabularna | BF6 Gameplay po polsku,GL,gaming,Video,16476,843,78,0.0558994901675163,3663.0,2025-10-10T15:00:26Z,,"#1,2025,4k60,akcja,battlefield,battlefield 6,battlefield 6 kampania,battlefield 6 pl,battlefield 6 po polsku,battlefield pl,corle1,dubbing,fabuła,gameplay pl,gameplay po polsku,games,gra,gry,historia,historia realnaf6,kampania,let`s play,odc.1,odcinek 1,po polsku,pol,poland (country),polska,polska wersja,premiera,spolszczenie,ultra,zagrajmy w",yt_search
SCrR0GBKlBw,Juegos Game Pass Octubre 2025 | Primera Mitad  ✅,GL,gaming,Video,13517,611,86,0.0515646963083524,760.0,2025-10-08T23:30:36Z,,"game pass,game pass 2025,game pass juegos octubre,game pass octubre,game pass octubre 2025,game pass ultimate,gamepass,gamepass octubre,juegos 2025,juegos game pass,juegos game pass octubre,juegos game pass octubre 2025,juegos octubre,juegos octubre 2025,juegos octubre game pass,juegos xbox,juegos xbox game pass,ninja gaiden,ninja gaiden 4,review me,xbox,xbox game pass,xbox game pass juegos,xbox game pass octubre,xbox game pass octubre 2025",yt_search
L4LRYGTnVF0,15 PRÓXIMOS juegos MÁS ESPERADOS de OCTUBRE 2025,GL,gaming,Video,13470,556,23,0.0429844097995545,745.0,2025-09-22T18:22:04Z,,"calendario de videojuegos octubre 2025,estrenos videojuegos octubre 2025,juegos más esperados octubre 2025,juegos nuevos octubre 2025,lanzamientos de juegos para consolas 2025,lanzamientos videojuegos octubre 2025,mejores juegos que salen en octubre 2025,mejores lanzamientos gamer octubre 2025,novedades gaming octubre 2025,próximos estrenos de videojuegos 2025,próximos juegos octubre 2025,próximos lanzamientos pc ps5 xbox switch,top 15 juegos octubre 2025",yt_search
AW7wMEhkGjQ,TOP 10 NUEVOS JUEGOS y Anuncios del State of Play 2025 ✅,GL,gaming,Video,13170,516,23,0.0409263477600607,986.0,2025-09-25T23:22:32Z,,"anuncios state of play,juegos 2025,juegos playstation,juegos ps5 2025,juegos xbox,lanzamientos,lanzamientos juegos 2025,nuevos juegos,nuevos juegos 2025,nuevos juegos 2026,nuevos juegos playstation,nuevos juegos playstation 5,nuevos juegos ps5,nuevos juegos xbox,proximos juegos 2025,proximos juegos ps5,proximos juegos xbox,review me,reviewme,state of play,state of play 2025,state of play septiembre 2025,top juegos,videojuegos,videojuegos 2025,xbox",yt_search
4yxTX6IZmp4,Probé los MEJORES Juegos de 2025 y encontré el GOTY.,GL,gaming,Video,10719,649,180,0.0773393040395559,1718.0,2025-10-09T03:05:16Z,,"clair obscur,death stranding 2,descubri el mejor,dificultad de silksong,donkey kong bananza,expedition 33,expedition 33 gameplay,game of the year,goty 2025,hollow knight,juego del año 2025,kingdom come deliverance 2,opinion,review,silksong,silksong dificil,split fiction,tier list",yt_search
eeAjAS3GLZ8,Decoración para el hogar 🪻🏠,GL,hogar_diy,Shorts,13176043,152312,176,0.0115731255582575,20.0,2025-08-24T20:26:56Z,,,yt_search
J8qOWjOfiZU,Decoración con vinilos DIY 😊,GL,hogar_diy,Shorts,11130808,518939,651,0.0466803488120538,29.0,2024-05-12T22:33:06Z,,,yt_search
_913PeCLap8,Increíble Transformación Low Cost #bricolaje #armario #reformas #cambiolowcost #dormitorio,GL,hogar_diy,Shorts,7310523,203220,2638,0.028159134442228,60.0,2025-03-05T14:52:48Z,,"armario organizado,armarios,cajoneras,cambios low cost,orden armarios,organizar armario,vinilo adhesivo",yt_search
Jql-5LZMHjo,36 IDEAS BRILLANTES DE DECORACIÓN PARA TU HOGAR,GL,hogar_diy,Video,5204260,82733,497,0.0159926675454339,989.0,2019-02-14T15:00:01Z,,"acogedor,belleza,bellotas,bricolaje,candelabro de bricolaje,chicas,consejos,corredor de mesa,decoraciones de columnas,decoraciones mínimas,decoración geométrica,delantal,dement,formas de diamante,hazlo tú misma,ideas de decoración,ideas en 5 minutos,ideas en 5 minutos chicas,manualidades,mujer,niña,niñas,organizador de toallas,palitos,proyectos de bricolaje,proyectos fáciles,tazón de encaje,trucos,trucos para el hogar,tutorial",yt_search
F8oe2bb7A7A,7 trucos para tu HOGAR #housetour #diy #shorts #trending #house#limpieza #viral #clean #hacks,GL,hogar_diy,Shorts,4894299,210830,488,0.0431763568184126,58.0,2023-08-05T20:38:12Z,,,yt_search
K0DLo4TVyg8,Bandeja fácil DIY #hogaracogedor #tips,GL,hogar_diy,Shorts,3917653,66670,198,0.0170683825239244,32.0,2025-06-03T19:00:16Z,,"cómo decorar la terraza,cómo hacer una bandeja con cuerda,hacer decoración tú mismo,hacer una bandeja de cáñamo,hack bandeja ikea,manualidad con cuerda,manualidades con cuerda,poner una mesa bonita",yt_search
Vz2Dl5CBirg,Cómo organizar tu baño de manera fácil y práctica / APARTMENT SERIES part 20 #home #bathroom,GL,hogar_diy,Shorts,3678601,155409,400,0.0423555041712868,60.0,2024-12-29T16:00:33Z,,"apartment organization,bathroom makeover,bathroom organization,bathroom remodel,bedroom design,bedroom makeover aesthetic,bedroom organization,como organizarse,haul decoracion,home decor,home organization ideas,metodos de organizacion,nuevo apartamento,organizacion,organizar el baño,organizar habitacion,organize my room,organize with me,organizers for home,room organization,tips de decoracion,tips de orden y limpieza,tips de organizacion",yt_search
q0nL-WeQd-k,4 TRUCOS DE ORDEN PARA ZAPATOS #hogar #decoracion #homedecor #ordenencasa #zapatero,GL,hogar_diy,Shorts,3358752,120719,543,0.0361032907460866,37.0,2024-03-01T11:52:59Z,,,yt_search
KxdGecGtJOM,Tres ideas de Almacenaje para Baños Pequeños #baños #almacenaje #organizacion #ideasalmacenaje,GL,hogar_diy,Shorts,3282296,80763,498,0.0247573649664746,40.0,2025-03-24T19:49:23Z,,"almacenaje,baños pequeños,ideas almacenaje,ideas almacenaje para baños,muebles de baño,muebles para baño,organización baño,organización del hogar",yt_search
XWL2M2y0OIM,Orden y organización en mi casa #orden #organizacion #tips #ideas #decoracion,GL,hogar_diy,Shorts,3127193,74505,483,0.0239793322637905,53.0,2025-06-11T21:14:42Z,,,yt_search
0Z3lYHPrKig,DECORACIÓN PASILLO/RECIBIDOR HOGAT #casa #hogar #pasillo #decoracion #ideas,GL,hogar_diy,Shorts,2908939,78614,564,0.0272188588347847,18.0,2024-06-03T14:25:40Z,,,yt_search
xFa8S_1MGPA,IDEA. PUERTAS SIN HERRAMIENTAS. #ideas #home #hogar #puertas #armarios #baños #diy #tips #trucos,GL,hogar_diy,Shorts,2850912,100673,504,0.0354893451639335,35.0,2024-11-20T22:35:38Z,,,yt_search
bCpBp4OWyjQ,Ideas para decorar 💕#deco #decoracion  #ideas #recibidor #cocinas #pasillo #salon #dormitorio,GL,hogar_diy,Shorts,2825978,68950,381,0.0245334535513015,9.0,2024-06-30T19:33:09Z,,,yt_search
P1VpzfkY7sw,5 IDEAS para una CASA de LUJO! ✨,GL,hogar_diy,Shorts,2350661,109317,354,0.0466553875697091,42.0,2024-02-06T20:20:11Z,,"casa,decoración,diseño,diseño de interiores,home,home decor,interior design,interiorismo",yt_search
by6YY0uv_TI,Idea para reformar tu entrada #walldecor #ideasdecorativas #reforma #homedecor #transformacion #diy,GL,hogar_diy,Shorts,2255733,79193,470,0.035315793136865,42.0,2024-04-29T17:24:03Z,,,yt_search
hy9Hsb5XsRc,5 IDEAS para una CASA de LUJO! ✨,GL,hogar_diy,Shorts,1958977,87436,301,0.0447871516613007,57.0,2025-04-01T21:21:24Z,,,yt_search
-dodsj4RiKM,DECORACIÓN ECONÓMICA? LISTONES DE MADERA Y BASE EN NEGRO,GL,hogar_diy,Shorts,1887922,29332,182,0.0156330611116349,14.0,2022-09-17T02:31:10Z,,,yt_search
s0vQWZ4jUcc,[Pt.1] Soy una orgullosa ✨señora joven✨😋 #reformas #DIY #antesydespues #deco #hogar #lachicabona,GL,hogar_diy,Shorts,1687069,123691,310,0.0735008467347808,49.0,2024-09-04T13:30:27Z,,,yt_search
1EKz0skjY70,15 TIPS para un casa FELIZ y CALMANTE | Neurodecoración emocional,GL,hogar_diy,Video,1657146,72482,1813,0.0448331046268705,1226.0,2024-06-23T18:00:01Z,,"abel de gonzalez,casa alegre,casa feliz,casa relajante,como quitar el estres en casa,como tener una casa relajante,decoracion,decoracion alegre,decoracion ansiedad,decoracion con plantas,decoracion depresion,decoracion emocional,decoracion estres,decoracion natural,decoracion y bienestar,decorar una casa relajante,diseño interior,estres en casa,iluminacion circadiana,interiorismo,interiorismo emocional,neurodecoracion,psicologia del color",yt_search
xpho1uPsSJw,Empieza tu Casa Inteligente con Alexa | SmartHome con @patog7,GL,hogar_diy,Video,1627840,24718,604,0.0155555828582661,800.0,2021-03-11T01:00:15Z,,"alexa,alexa asistente,alexa español,amazon,amazon alexa,amazon alexa españo,amazon echo,asistente inteligente,bitfeed,casa inteligente,como conectar alexa,como usar alexa,como usar alexa en español,configurar alexa,gonzález,guia alexa,pato,patog7,primeros pasos alexa,smart home,tecnología",yt_search
NDUHL5D8SJI,20 IDEAS para DECORAR tu HOGAR / Manualidades SUPER FACILES / Dollar Tree DIY,GL,hogar_diy,Video,1592086,33181,550,0.0211866695643325,1435.0,2023-04-28T14:00:24Z,,"decoracion 2023,diy home decor,diy home decor channel,diy home decor ideas,dollar tree 2023,dollar tree crafts to sell,dollar tree diy,dollar tree diys,dollar tree diys 2023,home decor diy 2023,home decorating ideas,home decorating ideas diy,ideas para decorar,manualidades 2023,manualidades faciles,rocio ruiz,rocio ruiz decoracion,rocio ruiz floating candles,rocio ruiz home decor,rocio ruiz manualidades,rocio ruiz velas flotantes",yt_search
tF8BYjmMkwc,5 IDEAS para una CASA MODERNA! ✨,GL,hogar_diy,Shorts,1195942,31431,128,0.0263884034510034,53.0,2025-04-16T20:46:19Z,,,yt_search
ySuO9xwuqug,10 IDEAS PARA ORGANIZAR TU CASA 😱 Decoración Lujosa y Elegante,GL,hogar_diy,Video,1059845,50626,719,0.0484457632955762,1225.0,2023-01-20T19:00:22Z,,"amazon,amazon decor,atemporal,casa,casas,casas modernas,color,colores,como decorar tu casa,curso diseño de interiores,decor,decoracion,decoracion de habitaciones,decoracion de interiores,decoración,diseño,diseño de interiores,dormitorio,favoritos de amazon,habitacion de lujo,habitaciones,hogar,home,home decor,ideas decoracion,ideas organizacion,interior design,interiorismo,luxury,luxury house,moda,tips de decoracion,trucos de diseño de interiores",yt_search
4en3R4bmWzA,10 HÁBITOS PARA UNA CASA SIEMPRE LIMPIA! #limpiezadelhogar  #limpiaconmigo #tips #trending #hogar,GL,hogar_diy,Shorts,1029896,57077,549,0.055953222461297,53.0,2024-02-20T18:35:20Z,,,yt_search
otF7ub5i9AQ,Tres ideas para mejorar tu hogar #diy #tips #bricolaje,GL,hogar_diy,Shorts,976618,63695,323,0.0655507066222412,59.0,2024-09-01T12:20:23Z,,"como hacer una balda para enchufes,como poner bisagras,cómo aprovechar el espacio del sofá,cómo crear una lavandería bonita,cómo hacer marcos de puerta,cómo hacer un espejo con luz,cómo hacer un espejo retroiluminado,cómo hacer una balda para el sofá,cómo hacer una puerta para el lavadero,hacer una zona de lavandería,hack ikea para el sofá",yt_search
uggCPYL4n3g,Cuantas paredes puedo pintar en mi casa? 💜 #diyhomedecor,GL,hogar_diy,Shorts,886975,19702,40,0.0222576735533696,15.0,2023-09-19T02:40:31Z,,,yt_search
4cwOf0k1B04,Transformación de decoración de dormitorio #decoracion #decoraciondeinteriores  #decoratuhogar,GL,hogar_diy,Shorts,845920,13902,53,0.0164968318517117,14.0,2023-01-25T11:23:04Z,,"decoracion de interiores,diseño de interiores,ideas para decorar,ideas para decorar tu cuarto,tips de decoracion,trucos de diseño de interiores",yt_search
BxWszC6Rc-U,Trucos para Recibidores pequeños #recibidor #diy #organización #entryway #organization,GL,hogar_diy,Shorts,826083,8956,68,0.010923841793137,21.0,2025-04-03T17:30:02Z,,,yt_search
Hrh5Yi5zfUw,9 Trucos para EMPEZAR a ORDENAR una casa muy desordenada,GL,hogar_diy,Video,806841,27433,753,0.0349337725772488,736.0,2022-03-10T19:49:22Z,,"adriana coines,menos es más,minimalismo,minimalista,minimalistamente,vida simple",yt_search
3J2OWvKI1U8,Una Ingeniosa idea muy útil para el Hogar  #diy #homedecor #ideas #inspiration,GL,hogar_diy,Shorts,792866,0,161,0.0002030607946361,52.0,2024-08-07T13:28:18Z,,,yt_search
Iqd3UBfPlY0,“Descubre 6 Técnicas Japonesas para ORDENAR Y DESPEJAR TU CASA” - Hábitos que Transforman,GL,hogar_diy,Video,726135,25012,282,0.0348337430367631,450.0,2024-11-03T18:43:26Z,,"6 habitos par ordenar tu casa,6 técnicas japonesas para ordenar y despejar tu casa,habitos para ordenar la casa,habitos que transforman,hábitos que transforman,minimalismo,vida minimalista",yt_search
X9Z3aDk7soU,Con ESTE INVENTO he DOMOTIZADO todas mis LUCES por 10€!,GL,hogar_diy,Shorts,719400,18786,210,0.0264053377814845,38.0,2024-05-01T18:00:13Z,,"automatizar cualquier luz,automatizar luces,danielotech,domotica,domotica barata,domotizar cualquier luz,domotizar luz,luz domotica,meross,meross mss810,modulo domotico,modulo inteligente,mss810,rele apple homekit,rele homekit,rele inteligente,shelly plus,shelly plus 1,shelly plus 1pm,shelly plus 2pm,smart switch",yt_search
67mU0VqYcGs,"Organizadora Profesional: ""el orden empieza por vaciar, desapegarse y por último...""",GL,hogar_diy,Video,690338,20760,709,0.0310992586240363,6305.0,2024-11-08T15:00:07Z,,"casa desordenada,coach del orden,como eliminar el desorden,como empezar a ordenar una casa,como ordenar la casa,depuracion del hogar,desorden,desorden en casa,doblado vertical,la magia del orden,maria korakora,marie kondo,marie kondo español,minimalismo y orden,orden en casa,orden en el armario,orden en tu vida,ordenar la casa rapido,organizador profesional,organizadora profesional,organizar casa minimalista,rutina de orden y limpieza,vídeos de orden",yt_search
w2Ue127aEQg,10 Hábitos para ORGANIZAR TU CASA 🏡,GL,hogar_diy,Video,687351,20719,543,0.0309332495333534,841.0,2023-11-01T14:30:08Z,,"como ordenar la casa,como ordenar la casa en 5 minutos,como ordenar la casa minimalista,como organizar tu ca,como organizar tu casa,cómo organizar mejor tu casa,habitos de limpieza,habitos de orden y limpieza en el hogar,habitos para ser ordenado y limpio,minimalismo,orden en casa,orden y limpieza,orden y limpieza en casa,ordenar la casa,organizar casa minimalista,organizar tu casa,rutina de limpieza,rutina de orden y limpieza,rutina de organizacion y limpieza",yt_search
nfSM_lkMNa8,HAZLO TU MISMO: Remodela el patio de tu casa.,GL,hogar_diy,Shorts,676710,10777,203,0.0162255619098284,50.0,2023-05-05T00:00:26Z,,"diy creators en espanol,diy creators latino,hazlo tu mismo,hazlo tu mismo en construccion,paso a paso,patio",yt_search
zkFgLbQAnjQ,13 Hábitos Japoneses que Mantienen SU Casa Impecable Aunque Estés Sola,GL,hogar_diy,Video,656746,21599,765,0.0340527388061746,1321.0,2025-07-16T10:01:46Z,,,yt_search
9CCQX8FxR1Q,21 iDEAS para ORGANIZAR y DECORAR tu casa / Decoración 2025,GL,hogar_diy,Video,622016,11767,197,0.0192342319168638,1745.0,2024-12-28T15:00:10Z,,"como decorar tu casa,decoracion 2025,decoracion de interiores,home decor 2025 trends,ideas para decorar,ideas para organizar,ideas para organizar el pantry,ideas para organizar tu cuarto,ideas para organizar y decorar,interior design ideas,organization hacks,organization ideas,organization videos,rocio ruiz centros de mesa,rocio ruiz decoracion,rocio ruiz home decor,rocio ruiz manualidades",yt_search
eYu9ZCwi-NE,De Basura a Lujo! Una Increíble Idea de Reciclaje  #diy #manualidades #hazlotumismo,GL,hogar_diy,Shorts,606528,11391,59,0.018877941331645,19.0,2025-04-04T13:04:51Z,,"diy,home decor,ideas con carretes de madera,ideas faciles y rapidas de reciclaje,ideas para el hogar,manualidades,manualidades fáciles,reciclaje,reciclaje inspirador",yt_search
IXGW1hGEDRI,Una hermosa idea con Piedras y Cemento #diy #decoracion #manualidades #ideascreativas #homedecor,GL,hogar_diy,Shorts,605607,16237,397,0.0274666574197458,53.0,2024-09-17T16:52:51Z,,,yt_search
q-pkJVt8Tag,Ideas para organizar cada rincón de tu casa y luzca genial 😍🙌💡,GL,hogar_diy,Shorts,605154,27424,80,0.0454495880387471,60.0,2024-10-12T12:15:03Z,,,yt_search
nwE1ERaNggg,Magnificas Ideas Fáciles y Rápidas con Reciclaje para el Hogar,GL,hogar_diy,Video,563155,11744,738,0.0221644129946462,2849.0,2025-05-31T15:23:04Z,,"diy,diy home,home decor,home decor ideas,ideas,ideas con reciclaje,ideas hogar,ideas para el hogar,manualidades,manualidades faciles,manualidades faciles y rapidas para el hogar,manualidades fáciles",yt_search
1TGduJX-T7U,IDEAS ORGANIZACIÓN HOGAR TRUCOS #trucos  #organizacion  #organización  #casas  #hogar,GL,hogar_diy,Shorts,521352,19414,73,0.0373778176740474,34.0,2024-10-04T13:51:13Z,,,yt_search
OD7FqZCDV4I,5 CAMBIOS COCINA #ideas #cambios #antesydespues #hogar #home #diy #trucos #decoration #decor #cocina,GL,hogar_diy,Shorts,517234,7588,26,0.0147206100140362,50.0,2025-08-24T22:46:38Z,,,yt_search
t77ve-gkE-0,42 Brilliant Home Hacks That Will Change Your Life,GL,hogar_diy,Video,517219,4440,132,0.0088395824592677,4044.0,2025-09-07T13:49:36Z,,"42 brilliant home hacks that will change your life,anna home,anna tips,creative ideas,diy,diy home projects,do it yourself,hack at home,handmade,how to make,ingenious,ingenious home hacks,ingenious homes,life hacks,recycle,recycle ideas,recycling,reuse,simple life hacks,simple tips,tips and hacks,tips and tricks,tricks,tutorial,useful diy home decor",yt_search
RyP_tAKfDEE,CÓMO ORDENAR TU CASA ENTERA EN 1 DÍA 📦🏡✨ ¡incluso si está MUY desordenada y llena de acumulación! ❌😲,GL,hogar_diy,Video,472591,12692,502,0.0279184326404861,744.0,2023-12-01T16:00:18Z,,"acumulación compulsiva,acumular cosas en casa,casa llena de basura,como eliminar el desorden en la casa,como ordenar mi casa es un caos,como ordenar una casa con muchas cosas,como ordenar una casa muy desordenada,deja de acumular,dejar de acumular cosas,marie kondo,metodo konmari,minimalismo,orden y limpieza en casa,ordena tu casa en 1 dia,paula simple,sandra gonzalez,tips de limpieza,tips de organizacion,transforma tu casa,vida minimalista,vivir con menos",yt_search
S1aU_pV15Go,Tips para ordenar,GL,hogar_diy,Shorts,458870,18466,51,0.0403534770196351,35.0,2024-11-06T21:00:17Z,,"acomodar placard,amo de casa,doblar ropa,método fichero,ordenar ropa,ordenar ropero,soyamodecasa,vinagre lovers",yt_search
KOu_dlNmnMc,3 IKEA HACKS FÁCILES PARA TU CASA,GL,hogar_diy,Shorts,457295,10477,34,0.022985162750522,30.0,2024-12-07T18:21:51Z,,,yt_search
328gNw9c694,+517 iDEAS para ORGANIZAR cada RINCON DE TU CASA y luzca genial aprovechando al máximo cada espacio,GL,hogar_diy,Video,438783,3590,20,0.0082273014223431,3982.0,2024-10-14T14:15:00Z,,"como mantener la cocina limpia,como ordenar la cocina,como organizar la cocina,decoración,diseño de interiores,diseños de casas,hazlo tu misma,ideas,ideas creativas,ideas faciles,ideas geniales,ideas para organizar,ideas y manualidades,limpieza en casa,limpieza extrema de mi casa,limpieza y organizacion extrema de la cocina,manualidades,odena tu cocina,ordena tu cocina,organizacion extrema de la cocina,organizar tu cocina,rutina de limpieza diaria",yt_search
jVjfS7oR9vU,Ideas para organizar tu baño con poco presupuesto 💛🚽💡,GL,hogar_diy,Shorts,385138,15151,45,0.0394559872045864,60.0,2024-08-04T00:15:01Z,,,yt_search
17G0C6gzAEA,+242 iDEAS de bajo costo para ORGANIZAR TU CASA y mantener cada espacio de tu hogar muy impecable,GL,hogar_diy,Video,372888,4135,44,0.0112071184913432,1882.0,2024-06-27T14:15:06Z,,"como organizar la cocina,decoracion,diseño de interiores,diseños de casas,hazlo tu misma,ideas geniales,ideas para decorar el baño,limpia conmigo,organizacion cocina primavera,organizacion de la cocina,organizacion del baño,organizacion extrema de la cocina,organizar tu baño,organizar tu casa,organizar tu cocina,rutina de limpieza,tips para organizar el baño,tips para organizar el cuarto,tips para organizar la cocina,tips para organizar la sala,vida simple",yt_search
LAPa79J_rnQ,Organiza y decora mi cuarto conmigo | Apartment Series part 27 #bedroom #bedroomdecor #roomdecor,GL,hogar_diy,Shorts,368195,17354,35,0.0472276918480696,28.0,2025-01-19T17:00:19Z,,"apartment organization,apartment tour,bedroom aesthetic,bedroom decor,bedroom makeover,bedroom organization,como organizarse,cortinas,cortinas para sala,curtains,decora tu cuarto,home organization ideas,metodos de organizacion,organizacion,organizando mi closet,organizando mi cuarto,organizar habitacion,organize my room,organize with me,room organization,tips de decoracion,tips de orden y limpieza,tips de organizacion,tips de organizacion y productividad",yt_search
gJAiEF1xQfo,Experta en Orden: ¿Tu casa te estresa? Cómo convertirla en un santuario de paz y productividad,GL,hogar_diy,Video,368058,9591,494,0.0274005727358188,6041.0,2025-03-13T17:00:48Z,,,yt_search
ShDf_eUvwRY,¡Los carpinteros usan esto y nunca lo cuentan! 🔨✨ #carpinteria #trucos,GL,hogar_diy,Shorts,352258,4049,148,0.0119145626217147,60.0,2025-04-06T15:30:12Z,,"barniz casero para madera,barniz con café,barniz natural para madera,cómo barnizar madera en casa,cómo barnizar sin lijar,cómo hacer barniz casero,cómo hacer barniz con café,guía fácil de carpintería,reparación de madera fácil,restauración casera de muebles,restaurar madera sin productos caros,restaurar muebles de madera,tips de carpintería,truco casero para muebles,truco de carpintero,trucos económicos para el hogar,tutorial paso a paso",yt_search
7NeMw94um_c,🔴 DOMÓTICA EN 2024 -  Cómo empezar tu CASA INTELIGENTE - MATTER?,GL,hogar_diy,Video,287953,6526,515,0.0244519070820585,1021.0,2024-01-21T14:35:00Z,,"alexa,casa inteligente,casa inteligente 2024,como diseñar una casa,como empezar con domotica,como empezar tu casa inteligente,construir tu casa inteligente en 2023,diseñar una casa domotica,domotica,domotica 2023,domotica con matter,domotica en 2023 con matter,domotica facil 2023,domotica facil matter,empezar domotica en 2023,empezar domotica en 2024,enreta domotica,google home,hogar inteligente,que es la domotica,zigbee",yt_search
Bn8BclqtZZs,"Domotizo mi casa de manera sencilla, fácil y barata💰",GL,hogar_diy,Video,281371,5737,286,0.0214059018164629,1213.0,2021-11-04T19:00:08Z,,"automatizar toldo,casa domotica,casa inteligente,casa inteligente alexa,domotica,domotica 2021,domotica barata,domotica con alexa,domotica en casa,domotica facil,domotica toldos,domotica zigbee,domotica zigbee 3.0,echo plus zigbee,ewelink,google home,philips hue,puente philips,puente zigbee,smart home,smart home ideas,sonoff,sonoff dual r3,sonoff mini,sonoff zbmini,sonoff zbridge,sonoff zigbee,zigbee,zigbee 3.0,zigbee bridge,zigbee vs wifi",yt_search
xulxbJCmdwU,Pasos para terminar el desorden en casa 🏠,GL,hogar_diy,Shorts,257550,9231,67,0.0361017278198408,49.0,2023-07-07T23:15:37Z,,,yt_search
